optimizer,fm,algorithm,client,cancer,n_train,acc
sgd,Conch_v15,SCAFFOLD,TCGA-LUAD_55,LUAD,63,1.0
sgd,Conch_v15,SCAFFOLD,TCGA-LUAD_64,LUAD,8,1.0
sgd,Conch_v15,SCAFFOLD,TCGA-LUAD_69,LUAD,10,1.0
sgd,Conch_v15,SCAFFOLD,TCGA-LUAD_73,LUAD,8,1.0
sgd,Conch_v15,SCAFFOLD,TCGA-LUAD_75,LUAD,11,1.0
sgd,Conch_v15,SCAFFOLD,TCGA-LUAD_78,LUAD,21,1.0
sgd,Conch_v15,SCAFFOLD,TCGA-LUAD_86,LUAD,23,1.0
sgd,Conch_v15,SCAFFOLD,TCGA-LUAD_95,LUAD,7,1.0
sgd,Conch_v15,SCAFFOLD,TCGA-LUAD_97,LUAD,16,1.0
sgd,Conch_v15,SCAFFOLD,TCGA-BRCA_A1,BRCA,18,1.0
sgd,Conch_v15,SCAFFOLD,TCGA-BRCA_A2,BRCA,116,1.0
sgd,Conch_v15,SCAFFOLD,TCGA-COAD_A6,COAD,76,0.9
sgd,Conch_v15,SCAFFOLD,TCGA-BRCA_A7,BRCA,47,0.8727272727272727
sgd,Conch_v15,SCAFFOLD,TCGA-BRCA_A8,BRCA,116,1.0
sgd,Conch_v15,SCAFFOLD,TCGA-COAD_AA,COAD,255,0.888888888888889
sgd,Conch_v15,SCAFFOLD,TCGA-BRCA_AC,BRCA,35,0.8307692307692307
sgd,Conch_v15,SCAFFOLD,TCGA-COAD_AD,COAD,12,1.0
sgd,Conch_v15,SCAFFOLD,TCGA-BRCA_AN,BRCA,54,0.9411764705882353
sgd,Conch_v15,SCAFFOLD,TCGA-BRCA_AO,BRCA,59,0.9904761904761905
sgd,Conch_v15,SCAFFOLD,TCGA-BRCA_AQ,BRCA,9,1.0
sgd,Conch_v15,SCAFFOLD,TCGA-BRCA_AR,BRCA,58,1.0
sgd,Conch_v15,SCAFFOLD,TCGA-COAD_AY,COAD,10,1.0
sgd,Conch_v15,SCAFFOLD,TCGA-COAD_AZ,COAD,26,0.9400000000000001
sgd,Conch_v15,SCAFFOLD,TCGA-BRCA_B6,BRCA,68,0.9826086956521738
sgd,Conch_v15,SCAFFOLD,TCGA-HNSC_BA,HNSC,21,0.7428571428571429
sgd,Conch_v15,SCAFFOLD,TCGA-HNSC_BB,HNSC,14,0.7600000000000001
sgd,Conch_v15,SCAFFOLD,TCGA-SKCM_BF,SKCM,13,1.0
sgd,Conch_v15,SCAFFOLD,TCGA-BRCA_BH,BRCA,160,1.0
sgd,Conch_v15,SCAFFOLD,TCGA-STAD_BR,STAD,161,0.5333333333333333
sgd,Conch_v15,SCAFFOLD,TCGA-CESC_C5,CESC,43,0.7230769230769231
sgd,Conch_v15,SCAFFOLD,TCGA-BRCA_C8,BRCA,46,1.0
sgd,Conch_v15,SCAFFOLD,TCGA-COAD_CA,COAD,13,0.7
sgd,Conch_v15,SCAFFOLD,TCGA-STAD_CD,STAD,35,0.4727272727272728
sgd,Conch_v15,SCAFFOLD,TCGA-STAD_CG,STAD,56,0.21111111111111108
sgd,Conch_v15,SCAFFOLD,TCGA-COAD_CK,COAD,15,0.8857142857142858
sgd,Conch_v15,SCAFFOLD,TCGA-COAD_CM,COAD,48,0.9444444444444444
sgd,Conch_v15,SCAFFOLD,TCGA-HNSC_CN,HNSC,42,0.9076923076923077
sgd,Conch_v15,SCAFFOLD,TCGA-HNSC_CQ,HNSC,26,1.0
sgd,Conch_v15,SCAFFOLD,TCGA-LGG_CS,LGG,14,1.0
sgd,Conch_v15,SCAFFOLD,TCGA-HNSC_CV,HNSC,94,0.9571428571428571
sgd,Conch_v15,SCAFFOLD,TCGA-COAD_D5,COAD,37,1.0
sgd,Conch_v15,SCAFFOLD,TCGA-HNSC_D6,HNSC,20,0.8
sgd,Conch_v15,SCAFFOLD,TCGA-STAD_D7,STAD,41,0.3714285714285714
sgd,Conch_v15,SCAFFOLD,TCGA-BRCA_D8,BRCA,59,0.9411764705882353
sgd,Conch_v15,SCAFFOLD,TCGA-SKCM_D9,SKCM,8,0.9
sgd,Conch_v15,SCAFFOLD,TCGA-SKCM_DA,SKCM,16,1.0
sgd,Conch_v15,SCAFFOLD,TCGA-LGG_DB,LGG,38,1.0
sgd,Conch_v15,SCAFFOLD,TCGA-LGG_DH,LGG,10,1.0
sgd,Conch_v15,SCAFFOLD,TCGA-COAD_DM,COAD,17,0.65
sgd,Conch_v15,SCAFFOLD,TCGA-HNSC_DQ,HNSC,10,0.65
sgd,Conch_v15,SCAFFOLD,TCGA-CESC_DS,CESC,7,1.0
sgd,Conch_v15,SCAFFOLD,TCGA-LGG_DU,LGG,60,1.0
sgd,Conch_v15,SCAFFOLD,TCGA-LGG_E1,LGG,15,1.0
sgd,Conch_v15,SCAFFOLD,TCGA-BRCA_E2,BRCA,70,1.0
sgd,Conch_v15,SCAFFOLD,TCGA-BRCA_E9,BRCA,44,0.9230769230769231
sgd,Conch_v15,SCAFFOLD,TCGA-CESC_EA,CESC,18,1.0
sgd,Conch_v15,SCAFFOLD,TCGA-SKCM_EB,SKCM,32,0.9636363636363636
sgd,Conch_v15,SCAFFOLD,TCGA-SKCM_EE,SKCM,60,0.9368421052631579
sgd,Conch_v15,SCAFFOLD,TCGA-SKCM_ER,SKCM,27,1.0
sgd,Conch_v15,SCAFFOLD,TCGA-BRCA_EW,BRCA,30,1.0
sgd,Conch_v15,SCAFFOLD,TCGA-COAD_F4,COAD,21,0.95
sgd,Conch_v15,SCAFFOLD,TCGA-HNSC_F7,HNSC,9,1.0
sgd,Conch_v15,SCAFFOLD,TCGA-PAAD_FB,PAAD,11,0.5599999999999999
sgd,Conch_v15,SCAFFOLD,TCGA-LGG_FG,LGG,46,1.0
sgd,Conch_v15,SCAFFOLD,TCGA-STAD_FP,STAD,9,0.6666666666666666
sgd,Conch_v15,SCAFFOLD,TCGA-SKCM_FR,SKCM,7,0.9333333333333332
sgd,Conch_v15,SCAFFOLD,TCGA-CESC_FU,CESC,10,0.55
sgd,Conch_v15,SCAFFOLD,TCGA-COAD_G4,COAD,33,0.8461538461538461
sgd,Conch_v15,SCAFFOLD,TCGA-BRCA_GM,BRCA,14,1.0
sgd,Conch_v15,SCAFFOLD,TCGA-SKCM_GN,SKCM,7,1.0
sgd,Conch_v15,SCAFFOLD,TCGA-HNSC_HD,HNSC,10,0.75
sgd,Conch_v15,SCAFFOLD,TCGA-STAD_HF,STAD,7,0.45
sgd,Conch_v15,SCAFFOLD,TCGA-LGG_HT,LGG,207,1.0
sgd,Conch_v15,SCAFFOLD,TCGA-STAD_HU,STAD,26,0.4
sgd,Conch_v15,SCAFFOLD,TCGA-LGG_HW,LGG,10,1.0
sgd,Conch_v15,SCAFFOLD,TCGA-PAAD_HZ,PAAD,21,0.9714285714285715
sgd,Conch_v15,SCAFFOLD,TCGA-PAAD_IB,PAAD,27,1.0
sgd,Conch_v15,SCAFFOLD,TCGA-STAD_IN,STAD,13,0.7333333333333333
sgd,Conch_v15,SCAFFOLD,TCGA-HNSC_IQ,HNSC,9,1.0
sgd,Conch_v15,SCAFFOLD,TCGA-BRCA_LL,BRCA,13,1.0
sgd,Conch_v15,SCAFFOLD,TCGA-LUAD_MP,LUAD,13,0.8
sgd,Conch_v15,SCAFFOLD,TCGA-CESC_MY,CESC,7,0.96
sgd,Conch_v15,SCAFFOLD,TCGA-BRCA_OL,BRCA,16,1.0
sgd,Conch_v15,SCAFFOLD,TCGA-HNSC_P3,HNSC,10,1.0
sgd,Conch_v15,SCAFFOLD,TCGA-LGG_P5,LGG,9,1.0
sgd,Conch_v15,SCAFFOLD,TCGA-CESC_Q1,CESC,7,1.0
sgd,Conch_v15,SCAFFOLD,TCGA-LGG_QH,LGG,14,1.0
sgd,Conch_v15,SCAFFOLD,TCGA-HNSC_QK,HNSC,15,0.9199999999999999
sgd,Conch_v15,SCAFFOLD,TCGA-LGG_R8,LGG,16,1.0
sgd,Conch_v15,SCAFFOLD,TCGA-STAD_RD,STAD,9,0.95
sgd,Conch_v15,SCAFFOLD,TCGA-BRCA_S3,BRCA,7,1.0
sgd,Conch_v15,SCAFFOLD,TCGA-LGG_S9,LGG,33,1.0
sgd,Conch_v15,SCAFFOLD,TCGA-LGG_TM,LGG,17,1.0
sgd,Conch_v15,SCAFFOLD,TCGA-LGG_TQ,LGG,12,1.0
sgd,Conch_v15,SCAFFOLD,TCGA-HNSC_UF,HNSC,12,1.0
sgd,Conch_v15,SCAFFOLD,TCGA-LGG_VM,LGG,43,1.0
sgd,Conch_v15,SCAFFOLD,TCGA-STAD_VQ,STAD,46,0.6799999999999999
sgd,Conch_v15,SCAFFOLD,TCGA-CESC_VS,CESC,37,0.8166666666666667
sgd,Conch_v15,SCAFFOLD,TCGA-PAAD_XD,PAAD,4,0.9
sgd,Conch_v15,SCAFFOLD,TCGA-CESC_ZJ,CESC,11,0.7
sgd,Midnight12k,FedAvg,TCGA-LUAD_05,LUAD,16,1.0
sgd,Midnight12k,FedAvg,TCGA-PAAD_2J,PAAD,11,1.0
sgd,Midnight12k,FedAvg,TCGA-LUAD_38,LUAD,7,1.0
sgd,Midnight12k,FedAvg,TCGA-PAAD_3A,PAAD,11,1.0
sgd,Midnight12k,FedAvg,TCGA-LUAD_44,LUAD,31,1.0
sgd,Midnight12k,FedAvg,TCGA-LUAD_49,LUAD,47,1.0
sgd,Midnight12k,FedAvg,TCGA-LUAD_50,LUAD,12,1.0
sgd,Midnight12k,FedAvg,TCGA-LUAD_55,LUAD,63,1.0
sgd,Midnight12k,FedAvg,TCGA-LUAD_64,LUAD,8,0.7333333333333332
sgd,Midnight12k,FedAvg,TCGA-LUAD_69,LUAD,10,1.0
sgd,Midnight12k,FedAvg,TCGA-LUAD_73,LUAD,8,1.0
sgd,Midnight12k,FedAvg,TCGA-LUAD_75,LUAD,11,1.0
sgd,Midnight12k,FedAvg,TCGA-LUAD_78,LUAD,21,1.0
sgd,Midnight12k,FedAvg,TCGA-LUAD_86,LUAD,23,1.0
sgd,Midnight12k,FedAvg,TCGA-LUAD_95,LUAD,7,1.0
sgd,Midnight12k,FedAvg,TCGA-LUAD_97,LUAD,16,1.0
sgd,Midnight12k,FedAvg,TCGA-BRCA_A1,BRCA,18,1.0
sgd,Midnight12k,FedAvg,TCGA-BRCA_A2,BRCA,116,1.0
sgd,Midnight12k,FedAvg,TCGA-COAD_A6,COAD,76,0.875
sgd,Midnight12k,FedAvg,TCGA-BRCA_A7,BRCA,47,0.8363636363636363
sgd,Midnight12k,FedAvg,TCGA-BRCA_A8,BRCA,116,1.0
sgd,Midnight12k,FedAvg,TCGA-COAD_AA,COAD,255,0.6666666666666667
sgd,Midnight12k,FedAvg,TCGA-BRCA_AC,BRCA,35,0.6153846153846153
sgd,Midnight12k,FedAvg,TCGA-COAD_AD,COAD,12,0.45
sgd,Midnight12k,FedAvg,TCGA-BRCA_AN,BRCA,54,1.0
sgd,Midnight12k,FedAvg,TCGA-BRCA_AO,BRCA,59,1.0
sgd,Midnight12k,FedAvg,TCGA-BRCA_AQ,BRCA,9,1.0
sgd,Midnight12k,FedAvg,TCGA-BRCA_AR,BRCA,58,1.0
sgd,Midnight12k,FedAvg,TCGA-COAD_AY,COAD,10,1.0
sgd,Midnight12k,FedAvg,TCGA-COAD_AZ,COAD,26,0.8200000000000001
sgd,Midnight12k,FedAvg,TCGA-BRCA_B6,BRCA,68,0.9739130434782609
sgd,Midnight12k,FedAvg,TCGA-HNSC_BA,HNSC,21,0.6285714285714284
sgd,Midnight12k,FedAvg,TCGA-HNSC_BB,HNSC,14,0.76
sgd,Midnight12k,FedAvg,TCGA-SKCM_BF,SKCM,13,0.8800000000000001
sgd,Midnight12k,FedAvg,TCGA-BRCA_BH,BRCA,160,1.0
sgd,Midnight12k,FedAvg,TCGA-STAD_BR,STAD,161,0.4708333333333333
sgd,Midnight12k,FedAvg,TCGA-CESC_C5,CESC,43,1.0
sgd,Midnight12k,FedAvg,TCGA-BRCA_C8,BRCA,46,1.0
sgd,Midnight12k,FedAvg,TCGA-COAD_CA,COAD,13,0.75
sgd,Midnight12k,FedAvg,TCGA-STAD_CD,STAD,35,0.4545454545454545
sgd,Midnight12k,FedAvg,TCGA-STAD_CG,STAD,56,0.37777777777777777
sgd,Midnight12k,FedAvg,TCGA-COAD_CK,COAD,15,0.8285714285714285
sgd,Midnight12k,FedAvg,TCGA-COAD_CM,COAD,48,0.7777777777777778
sgd,Midnight12k,FedAvg,TCGA-HNSC_CN,HNSC,42,0.9384615384615385
sgd,Midnight12k,FedAvg,TCGA-HNSC_CQ,HNSC,26,1.0
sgd,Midnight12k,FedAvg,TCGA-LGG_CS,LGG,14,1.0
sgd,Midnight12k,FedAvg,TCGA-HNSC_CV,HNSC,94,0.9285714285714286
sgd,Midnight12k,FedAvg,TCGA-COAD_D5,COAD,37,0.96
sgd,Midnight12k,FedAvg,TCGA-HNSC_D6,HNSC,20,0.9333333333333333
sgd,Midnight12k,FedAvg,TCGA-STAD_D7,STAD,41,0.3571428571428571
sgd,Midnight12k,FedAvg,TCGA-BRCA_D8,BRCA,59,0.9647058823529413
sgd,Midnight12k,FedAvg,TCGA-SKCM_D9,SKCM,8,0.6
sgd,Midnight12k,FedAvg,TCGA-SKCM_DA,SKCM,16,0.96
sgd,Midnight12k,FedAvg,TCGA-LGG_DB,LGG,38,1.0
sgd,Midnight12k,FedAvg,TCGA-LGG_DH,LGG,10,1.0
sgd,Midnight12k,FedAvg,TCGA-COAD_DM,COAD,17,0.0
sgd,Midnight12k,FedAvg,TCGA-HNSC_DQ,HNSC,10,0.7
sgd,Midnight12k,FedAvg,TCGA-CESC_DS,CESC,7,1.0
sgd,Midnight12k,FedAvg,TCGA-LGG_DU,LGG,60,1.0
sgd,Midnight12k,FedAvg,TCGA-LGG_E1,LGG,15,1.0
sgd,Midnight12k,FedAvg,TCGA-BRCA_E2,BRCA,70,0.9714285714285715
sgd,Midnight12k,FedAvg,TCGA-BRCA_E9,BRCA,44,0.9538461538461538
sgd,Midnight12k,FedAvg,TCGA-CESC_EA,CESC,18,1.0
sgd,Midnight12k,FedAvg,TCGA-SKCM_EB,SKCM,32,0.909090909090909
sgd,Midnight12k,FedAvg,TCGA-SKCM_EE,SKCM,60,1.0
sgd,Midnight12k,FedAvg,TCGA-SKCM_ER,SKCM,27,1.0
sgd,Midnight12k,FedAvg,TCGA-BRCA_EW,BRCA,30,1.0
sgd,Midnight12k,FedAvg,TCGA-COAD_F4,COAD,21,0.9
sgd,Midnight12k,FedAvg,TCGA-HNSC_F7,HNSC,9,1.0
sgd,Midnight12k,FedAvg,TCGA-PAAD_FB,PAAD,11,1.0
sgd,Midnight12k,FedAvg,TCGA-LGG_FG,LGG,46,1.0
sgd,Midnight12k,FedAvg,TCGA-STAD_FP,STAD,9,0.6666666666666666
sgd,Midnight12k,FedAvg,TCGA-SKCM_FR,SKCM,7,1.0
sgd,Midnight12k,FedAvg,TCGA-CESC_FU,CESC,10,0.75
sgd,Midnight12k,FedAvg,TCGA-COAD_G4,COAD,33,0.7538461538461538
sgd,Midnight12k,FedAvg,TCGA-BRCA_GM,BRCA,14,1.0
sgd,Midnight12k,FedAvg,TCGA-SKCM_GN,SKCM,7,1.0
sgd,Midnight12k,FedAvg,TCGA-HNSC_HD,HNSC,10,0.75
sgd,Midnight12k,FedAvg,TCGA-STAD_HF,STAD,7,0.2
sgd,Midnight12k,FedAvg,TCGA-LGG_HT,LGG,207,1.0
sgd,Midnight12k,FedAvg,TCGA-STAD_HU,STAD,26,0.975
sgd,Midnight12k,FedAvg,TCGA-LGG_HW,LGG,10,1.0
sgd,Midnight12k,FedAvg,TCGA-PAAD_HZ,PAAD,21,1.0
sgd,Midnight12k,FedAvg,TCGA-PAAD_IB,PAAD,27,1.0
sgd,Midnight12k,FedAvg,TCGA-STAD_IN,STAD,13,1.0
sgd,Midnight12k,FedAvg,TCGA-HNSC_IQ,HNSC,9,1.0
sgd,Midnight12k,FedAvg,TCGA-BRCA_LL,BRCA,13,0.9199999999999999
sgd,Midnight12k,FedAvg,TCGA-LUAD_MP,LUAD,13,0.8
sgd,Midnight12k,FedAvg,TCGA-CESC_MY,CESC,7,1.0
sgd,Midnight12k,FedAvg,TCGA-BRCA_OL,BRCA,16,1.0
sgd,Midnight12k,FedAvg,TCGA-HNSC_P3,HNSC,10,1.0
sgd,Midnight12k,FedAvg,TCGA-LGG_P5,LGG,9,1.0
sgd,Midnight12k,FedAvg,TCGA-CESC_Q1,CESC,7,1.0
sgd,Midnight12k,FedAvg,TCGA-LGG_QH,LGG,14,1.0
sgd,Midnight12k,FedAvg,TCGA-HNSC_QK,HNSC,15,0.8
sgd,Midnight12k,FedAvg,TCGA-LGG_R8,LGG,16,1.0
sgd,Midnight12k,FedAvg,TCGA-STAD_RD,STAD,9,0.9
sgd,Midnight12k,FedAvg,TCGA-BRCA_S3,BRCA,7,1.0
sgd,Midnight12k,FedAvg,TCGA-LGG_S9,LGG,33,1.0
sgd,Midnight12k,FedAvg,TCGA-LGG_TM,LGG,17,1.0
sgd,Midnight12k,FedAvg,TCGA-LGG_TQ,LGG,12,1.0
sgd,Midnight12k,FedAvg,TCGA-HNSC_UF,HNSC,12,1.0
sgd,Midnight12k,FedAvg,TCGA-LGG_VM,LGG,43,1.0
sgd,Midnight12k,FedAvg,TCGA-STAD_VQ,STAD,46,0.8
sgd,Midnight12k,FedAvg,TCGA-CESC_VS,CESC,37,0.85
sgd,Midnight12k,FedAvg,TCGA-PAAD_XD,PAAD,4,0.9
sgd,Midnight12k,FedAvg,TCGA-CESC_ZJ,CESC,11,1.0
sgd,Midnight12k,FedBN,TCGA-LUAD_05,LUAD,16,0.9
sgd,Midnight12k,FedBN,TCGA-PAAD_2J,PAAD,11,0.8
sgd,Midnight12k,FedBN,TCGA-LUAD_38,LUAD,7,0.7999999999999999
sgd,Midnight12k,FedBN,TCGA-PAAD_3A,PAAD,11,0.96
sgd,Midnight12k,FedBN,TCGA-LUAD_44,LUAD,31,0.9199999999999999
sgd,Midnight12k,FedBN,TCGA-LUAD_49,LUAD,47,0.9818181818181818
sgd,Midnight12k,FedBN,TCGA-LUAD_50,LUAD,12,0.9142857142857143
sgd,Midnight12k,FedBN,TCGA-LUAD_55,LUAD,63,0.9263157894736842
sgd,Midnight12k,FedBN,TCGA-LUAD_64,LUAD,8,0.9333333333333332
sgd,Midnight12k,FedBN,TCGA-LUAD_69,LUAD,10,0.95
sgd,Midnight12k,FedBN,TCGA-LUAD_73,LUAD,8,0.9333333333333332
sgd,Midnight12k,FedBN,TCGA-LUAD_75,LUAD,11,0.9
sgd,Midnight12k,FedBN,TCGA-LUAD_78,LUAD,21,0.8857142857142858
sgd,Midnight12k,FedBN,TCGA-LUAD_86,LUAD,23,0.925
sgd,Midnight12k,FedBN,TCGA-LUAD_95,LUAD,7,0.6666666666666666
sgd,Midnight12k,FedBN,TCGA-LUAD_97,LUAD,16,0.8
sgd,Midnight12k,FedBN,TCGA-BRCA_A1,BRCA,18,0.8
sgd,Midnight12k,FedBN,TCGA-BRCA_A2,BRCA,116,0.9526315789473685
sgd,Midnight12k,FedBN,TCGA-COAD_A6,COAD,76,0.9083333333333332
sgd,Midnight12k,FedBN,TCGA-BRCA_A7,BRCA,47,0.7545454545454546
sgd,Midnight12k,FedBN,TCGA-BRCA_A8,BRCA,116,0.6888888888888889
sgd,Midnight12k,FedBN,TCGA-COAD_AA,COAD,255,0.8962962962962961
sgd,Midnight12k,FedBN,TCGA-BRCA_AC,BRCA,35,0.6615384615384616
sgd,Midnight12k,FedBN,TCGA-COAD_AD,COAD,12,0.95
sgd,Midnight12k,FedBN,TCGA-BRCA_AN,BRCA,54,0.8
sgd,Midnight12k,FedBN,TCGA-BRCA_AO,BRCA,59,0.7904761904761906
sgd,Midnight12k,FedBN,TCGA-BRCA_AQ,BRCA,9,0.85
sgd,Midnight12k,FedBN,TCGA-BRCA_AR,BRCA,58,0.89
sgd,Midnight12k,FedBN,TCGA-COAD_AY,COAD,10,0.7999999999999999
sgd,Midnight12k,FedBN,TCGA-COAD_AZ,COAD,26,0.9800000000000001
sgd,Midnight12k,FedBN,TCGA-BRCA_B6,BRCA,68,0.8956521739130434
sgd,Midnight12k,FedBN,TCGA-HNSC_BA,HNSC,21,0.9428571428571428
sgd,Midnight12k,FedBN,TCGA-HNSC_BB,HNSC,14,0.8400000000000001
sgd,Midnight12k,FedBN,TCGA-SKCM_BF,SKCM,13,1.0
sgd,Midnight12k,FedBN,TCGA-BRCA_BH,BRCA,160,0.9239999999999998
sgd,Midnight12k,FedBN,TCGA-STAD_BR,STAD,161,0.8166666666666668
sgd,Midnight12k,FedBN,TCGA-CESC_C5,CESC,43,0.8923076923076924
sgd,Midnight12k,FedBN,TCGA-BRCA_C8,BRCA,46,0.9666666666666668
sgd,Midnight12k,FedBN,TCGA-COAD_CA,COAD,13,0.8
sgd,Midnight12k,FedBN,TCGA-STAD_CD,STAD,35,0.7818181818181819
sgd,Midnight12k,FedBN,TCGA-STAD_CG,STAD,56,0.6888888888888889
sgd,Midnight12k,FedBN,TCGA-COAD_CK,COAD,15,0.9714285714285715
sgd,Midnight12k,FedBN,TCGA-COAD_CM,COAD,48,0.9
sgd,Midnight12k,FedBN,TCGA-HNSC_CN,HNSC,42,0.9538461538461538
sgd,Midnight12k,FedBN,TCGA-HNSC_CQ,HNSC,26,0.888888888888889
sgd,Midnight12k,FedBN,TCGA-LGG_CS,LGG,14,0.9
sgd,Midnight12k,FedBN,TCGA-HNSC_CV,HNSC,94,0.7285714285714285
sgd,Midnight12k,FedBN,TCGA-COAD_D5,COAD,37,0.9
sgd,Midnight12k,FedBN,TCGA-HNSC_D6,HNSC,20,0.8333333333333334
sgd,Midnight12k,FedBN,TCGA-STAD_D7,STAD,41,0.7142857142857143
sgd,Midnight12k,FedBN,TCGA-BRCA_D8,BRCA,59,0.9411764705882353
sgd,Midnight12k,FedBN,TCGA-SKCM_D9,SKCM,8,0.9
sgd,Midnight12k,FedBN,TCGA-SKCM_DA,SKCM,16,0.8
sgd,Midnight12k,FedBN,TCGA-LGG_DB,LGG,38,0.7857142857142858
sgd,Midnight12k,FedBN,TCGA-LGG_DH,LGG,10,1.0
sgd,Midnight12k,FedBN,TCGA-COAD_DM,COAD,17,0.9
sgd,Midnight12k,FedBN,TCGA-HNSC_DQ,HNSC,10,0.8
sgd,Midnight12k,FedBN,TCGA-CESC_DS,CESC,7,0.5333333333333333
sgd,Midnight12k,FedBN,TCGA-LGG_DU,LGG,60,0.8555555555555555
sgd,Midnight12k,FedBN,TCGA-LGG_E1,LGG,15,0.8800000000000001
sgd,Midnight12k,FedBN,TCGA-BRCA_E2,BRCA,70,0.8476190476190476
sgd,Midnight12k,FedBN,TCGA-BRCA_E9,BRCA,44,0.8923076923076924
sgd,Midnight12k,FedBN,TCGA-CESC_EA,CESC,18,0.9666666666666668
sgd,Midnight12k,FedBN,TCGA-SKCM_EB,SKCM,32,0.8181818181818181
sgd,Midnight12k,FedBN,TCGA-SKCM_EE,SKCM,60,0.9789473684210526
sgd,Midnight12k,FedBN,TCGA-SKCM_ER,SKCM,27,1.0
sgd,Midnight12k,FedBN,TCGA-BRCA_EW,BRCA,30,0.888888888888889
sgd,Midnight12k,FedBN,TCGA-COAD_F4,COAD,21,1.0
sgd,Midnight12k,FedBN,TCGA-HNSC_F7,HNSC,9,0.9333333333333332
sgd,Midnight12k,FedBN,TCGA-PAAD_FB,PAAD,11,0.8800000000000001
sgd,Midnight12k,FedBN,TCGA-LGG_FG,LGG,46,0.9
sgd,Midnight12k,FedBN,TCGA-STAD_FP,STAD,9,1.0
sgd,Midnight12k,FedBN,TCGA-SKCM_FR,SKCM,7,0.4666666666666666
sgd,Midnight12k,FedBN,TCGA-CESC_FU,CESC,10,0.85
sgd,Midnight12k,FedBN,TCGA-COAD_G4,COAD,33,1.0
